485,348714.532,3063085.894,1290.506,GP
486,348714.256,3063084.51,1289.693,GP
487,348707.423,3063084.254,1289.846,GP
488,348706.027,3063073.378,1289.858,GP
489,348705.855,3063072.605,1289.103,GP
490,348702.109,3063070.177,1289.12,GP
491,348694.574,3063069.184,1289.61,GP
492,348687.456,3063067.835,1290.145,GP
493,348680.135,3063068.011,1289.999,GP
494,348677.562,3063075.077,1291.638,GP
495,348678.648,3063079.79,1292.487,GP
496,348682.297,3063079.498,1293.563,GP
497,348686.569,3063084.897,1294.206,GP
498,348689.254,3063093.291,1295.243,GP
499,348689.749,3063089.674,1294.175,GP
500,348673.555,3063079.584,1291.595,GP
501,348670.449,3063078.975,1291.131,GP
502,348658.921,3063092.038,1293.646,GP
503,348669.272,3063073.519,1290.544,GP
504,348666.587,3063075.387,1289.819,GP
505,348663.006,3063074.136,1289.85,GP
506,348660.366,3063073.17,1288.832,GP
507,348655.742,3063075.413,1288.6,GP
508,348654.442,3063072.026,1287.931,GP
509,348657.026,3063070.096,1287.285,GP
510,348656.066,3063069.295,1286.709,GP
511,348650.624,3063065.715,1286.625,GP
512,348640.422,3063067.503,1286.511,GP
513,348645.636,3063074.468,1287.263,GP
514,348641.401,3063077.909,1288.496,GP
515,348681.441,3063110.817,1297.475,GP
516,348676.402,3063115.891,1298.758,GP
517,348666.445,3063107.671,1296.379,GP
518,348666.347,3063113.267,1298.177,GP
519,348662.025,3063116.503,1300.183,GP
520,348662.751,3063119.008,1300.236,GP
521,348637.355,3063109.61,1297.711,GP
522,348639.462,3063115.515,1298.551,GP
523,348642.405,3063120.466,1297.816,GP
524,348612.487,3063111.589,1296.543,GP
525,348605.197,3063106.98,1296.049,GP
526,348611.579,3063102.554,1295.399,GP
527,348611.538,3063103.403,1295.143,GP
528,348611.378,3063104.454,1295.532,GP
529,348622.539,3063104.835,1295.273,GP
530,348637.177,3063106.299,1295.461,GP
531,348650.564,3063107.108,1295.632,GP
532,348700.694,3063111.498,1296.087,GP
533,348700.599,3063112.241,1296.631,GP
534,348877.795,3063200.014,1292.264,GP
535,348878.534,3063200.545,1292.903,GP
536,348864.434,3063216.335,1292.442,GP
537,348864.864,3063216.688,1292.951,GP
538,348858.223,3063183.654,1292.379,GP
539,348858.84,3063182.386,1291.584,GP
540,348863.095,3063161.656,1291.548,GP
541,348863.852,3063160.625,1290.63,GP
542,348872.837,3063168.136,1291.051,GP
543,348872.427,3063168.709,1291.529,GP
544,348869.637,3063176.781,1291.827,GP
545,348870.83,3063185.245,1291.891,GP
546,348871.079,3063188.083,1292.547,GP
547,348864.314,3063185.822,1292.615,GP
548,348838.808,3063175.818,1292.426,GP
549,348839.49,3063174.032,1291.644,GP
550,348845.896,3063157.363,1291.547,GP
551,348842.402,3063162.627,1291.63,GP
552,348841.623,3063162.606,1291.225,GP
553,348835.475,3063182.822,1292.168,GP
554,348817.078,3063193.169,1292.187,GP
555,348821.712,3063196.495,1292.242,GP
556,348826.972,3063198.795,1292.126,GP
557,348832.089,3063201.776,1292.059,GP
558,348827.155,3063212.103,1292.249,GP
559,348809.357,3063204.055,1292.427,GP
560,348801.291,3063197.518,1292.461,GP
561,348795.954,3063192.301,1292.503,GP
562,348794.777,3063191.071,1293.266,GP
563,348794.144,3063190.297,1293.219,GP
564,348792.983,3063189.496,1294.34,GP
565,348791.983,3063189.429,1294.448,GP
566,348790.264,3063189.114,1295.566,GP
567,348816.57,3063162.333,1292.822,GP
568,348815.549,3063156.759,1292.419,GP
569,348812.827,3063150.92,1291.738,GP
570,348815.097,3063148.865,1292.126,GP
571,348818.488,3063147.213,1291.138,GP
572,348806.37,3063143.757,1291.433,GP
573,348798.573,3063134.22,1291.349,GP
574,348793.819,3063147.753,1291.35,GP
575,348795.898,3063148.575,1292.253,GP
576,348797.623,3063150.332,1292.787,GP
577,348800.309,3063150.567,1292.22,GP
578,348794.329,3063148.613,1292.996,GP
579,348792.278,3063172.804,1293.736,GP
580,348794.741,3063174.213,1293.687,GP
581,348788.69,3063176.492,1294.35,GP
582,348968.133,3063191.543,1294.83,GP
583,348971.992,3063189.962,1294.978,GP
584,348977.916,3063189.504,1295.346,GP
585,348989.056,3063188.162,1295.387,GP
586,348989.116,3063187.027,1295.043,GP
587,348988.896,3063185.68,1294.478,GP
588,348988.879,3063184.278,1293.961,GP
589,348988.302,3063183.406,1294.066,GP
590,348992.726,3063171.395,1293.877,GP
591,348993.025,3063170.024,1293.876,GP
592,348996.331,3063187.737,1295.678,GP
593,349003.752,3063189.23,1295.473,GP
594,349012.706,3063191.762,1295.904,GP
595,349012.779,3063191.012,1295.098,GP
596,349014.417,3063189.212,1294.839,GP
597,349015.3,3063187.95,1294.627,GP
598,349016.994,3063186.906,1294.519,GP
599,349017.805,3063188.376,1295.312,GP
600,349018.086,3063188.507,1295.092,GP
601,349025.799,3063202.865,1296.588,GP
602,349028.664,3063202.602,1296.866,GP
603,349048.659,3063185.021,1297.943,GP
604,349045.821,3063178.468,1298.038,GP
605,349047.774,3063175.462,1297.918,GP
606,349051.812,3063175.596,1298.203,GP
607,349050.334,3063171.573,1298.06,GP
608,349046.445,3063166.67,1295.925,GP
609,349046.437,3063166.665,1295.929,GP
610,349059.884,3063187.929,1298.64,GP
611,349064.815,3063187.28,1299.06,GP
612,349096.723,3063206.743,1305.081,GP
613,349097.89,3063206.096,1304.702,GP
614,349098.947,3063205.105,1305.103,GP
615,349101.384,3063204.796,1305.605,GP
616,349100.248,3063203.413,1304.769,GP
617,349100.196,3063203.059,1304.402,GP
618,349097.598,3063210.179,1305.818,GP
619,349095.47,3063211.669,1305.593,GP
620,349097.213,3063214.055,1306.406,GP
621,349096.958,3063214.183,1306.261,GP
622,349100.945,3063214.586,1307.242,GP
623,349101.137,3063213.516,1306.736,GP
624,349103.743,3063212.88,1307.318,GP
625,349104.189,3063212.61,1307.789,GP
626,349106.404,3063211.574,1307.534,GP
627,349108.198,3063210.761,1308.334,GP
628,349106.995,3063209.533,1307.459,GP
629,349109.217,3063213.87,1309.333,GP
630,349109.183,3063214.579,1309.045,GP
631,349111.877,3063215.969,1310.493,GP
632,349113.082,3063217.851,1311.699,GP
633,349113.755,3063218.957,1312.219,GP
634,349114.239,3063220.569,1313.092,GP
635,349112.791,3063221.536,1312.53,GP
636,349113.45,3063222.558,1313.228,GP
637,349112.611,3063223.135,1312.798,GP
638,349110.361,3063223.33,1311.429,GP
639,349111.407,3063227.033,1313.149,GP
640,349113.071,3063227.449,1314.095,GP
641,349113.34,3063230.933,1314.672,GP
642,349115.131,3063233.58,1315.366,GP
643,349118.873,3063233.532,1316.398,GP
644,349120.067,3063237.246,1316.868,GP
645,349120.344,3063239.151,1317.345,GP
646,349116.432,3063242.332,1316.872,GP
647,349115.401,3063244.962,1316.705,GP
648,349128.411,3063238.947,1318.704,GP
649,349128.707,3063239.771,1317.414,GP
650,349128.295,3063237.181,1319.032,GP
651,349128.666,3063237.412,1319.856,GP
652,349156.251,3063261.606,1305.225,GP
653,349155.485,3063261.385,1304.689,GP
654,349156.346,3063257.573,1306.279,GP
655,349155.583,3063257.7,1305.891,GP
656,349153.859,3063256.45,1306.4,GP
657,349152.711,3063256.45,1305.604,GP
658,349151.177,3063255.378,1306.526,GP
659,349148.243,3063255.161,1306.956,GP
660,349146.01,3063256.66,1307.877,GP
661,349141.917,3063257.138,1307.53,GP
662,349136.848,3063253.818,1308.181,GP
663,349135.2,3063253.342,1308.904,GP
664,349135.75,3063248.978,1310.174,GP
665,349137.475,3063247.129,1310.677,GP
